SalePrice,Neighborhood,YearBuilt,Garage,Fireplace,Condition,HouseStyle,BuildingType,HalfBath,FullBath,Bedrooms,HouseArea,LotArea,GarageCars,MasVnrArea,Exterior1st,YearRemodAdd
176000,NWAmes,1968,1.0,1.0,Good,Two story,Single-family,1,2,4,3296,9900,2,342.0,MetalSd,1968
236500,CollgCr,2001,1.0,1.0,Very Good,One story,Single-family,0,2,3,4063,11838,2,0.0,VinylSd,2001
222000,Gilbert,1997,1.0,0.0,Good,Two story,Single-family,1,2,4,3842,13006,2,285.0,HdBoard,1997
201000,Timber,2007,1.0,0.0,Very Good,One story,Single-family,0,2,3,3542,8925,3,0.0,VinylSd,2007
117500,NAmes,1965,1.0,1.0,Average,One story,Single-family,0,1,2,2279,9100,1,0.0,VinylSd,1965
320000,Somerst,2006,1.0,0.0,Excellent,One story,Single-family,0,2,3,4598,11670,3,302.0,VinylSd,2006
190000,CollgCr,2004,1.0,1.0,Good,One story,Single-family,0,2,3,3570,8487,2,210.0,VinylSd,2004
242000,NAmes,1960,1.0,0.0,Good,One story,Single-family,0,2,4,3159,27650,2,0.0,Wd Sdng,2007
79900,BrkSide,1926,1.0,0.0,Below Average,One story,Single-family,0,1,1,1875,5825,2,108.0,MetalSd,1953
184900,SawyerW,2003,1.0,1.0,Good,One story,Single-family,0,2,2,2931,10083,2,0.0,VinylSd,2003
253000,Somerst,2005,1.0,0.0,Good,Two story,Single-family,1,2,3,3773,9675,2,0.0,VinylSd,2005
239799,CollgCr,2006,1.0,1.0,Good,Two story,Single-family,1,2,3,4221,8760,3,0.0,VinylSd,2006
244400,ClearCr,1940,1.0,0.0,Good,Two story,Single-family,0,2,4,3784,24090,1,0.0,MetalSd,1950
150900,Mitchel,1976,1.0,1.0,Above Average,One story,Duplex,0,2,4,4030,12640,2,0.0,Plywood,1976
214000,Gilbert,1999,0.0,0.0,Good,Two story,Single-family,1,2,3,3442,8755,2,298.0,VinylSd,1999
150000,Edwards,1977,1.0,0.0,Below Average,One story,Duplex,0,2,4,2880,7711,0,0.0,MetalSd,1977
143000,Mitchel,1967,1.0,1.0,Average,One story,Duplex,0,2,4,3840,25000,2,0.0,HdBoard,1967
137500,Timber,1958,1.0,0.0,Above Average,Split Level,Single-family,0,1,3,2688,14375,2,541.0,HdBoard,1958
124900,OldTown,1890,1.0,1.0,Average,One and a half story,Single-family,0,1,2,3293,8820,2,0.0,VinylSd,1996
143000,NAmes,1959,1.0,1.0,Average,Split Level,Single-family,0,1,3,3084,8163,1,128.0,HdBoard,1959
270000,Timber,2002,1.0,1.0,Very Good,One story,Single-family,0,2,3,4053,14536,3,236.0,VinylSd,2003
192500,CollgCr,2002,1.0,1.0,Good,Two story,Single-family,1,2,3,3186,14006,2,144.0,VinylSd,2002
197500,NWAmes,1972,1.0,0.0,Above Average,One story,Single-family,1,1,3,3218,9360,2,0.0,Plywood,2006
129000,NAmes,1950,1.0,0.0,Average,One story,Single-family,0,1,3,2448,7200,2,0.0,VinylSd,2002
119900,SawyerW,1965,1.0,0.0,Average,One story,Single-family,0,1,3,2093,7800,1,0.0,VinylSd,1965
133900,CollgCr,1972,1.0,1.0,Average,Split Foyer,Single-family,0,1,2,1932,7200,1,0.0,WdShing,2003
172000,Mitchel,1969,0.0,0.0,Average,Two story,Single-family,1,2,4,3282,11075,2,232.0,HdBoard,1969
127500,Edwards,1975,1.0,0.0,Above Average,Split Foyer,Duplex,0,2,4,1925,9400,0,250.0,WdShing,1975
145000,Crawfor,1946,1.0,1.0,Above Average,Two story,Duplex,0,2,4,3429,7136,2,423.0,MetalSd,1950
124000,Blueste,1980,1.0,0.0,Above Average,Two story,Townhouse,1,1,2,2252,1300,2,0.0,MetalSd,1980
132000,Sawyer,1962,1.0,0.0,Average,One story,Single-family,0,1,3,2690,7420,2,0.0,MetalSd,1962
185000,CollgCr,2003,1.0,0.0,Good,One story,Single-family,0,2,3,3205,8450,2,0.0,VinylSd,2003
155000,Somerst,1999,0.0,0.0,Good,Two story,Townhouse,1,2,3,2596,2572,2,0.0,MetalSd,1999
116500,BrkSide,1958,1.0,1.0,Average,One story,Single-family,0,1,2,1716,7207,0,0.0,Wd Sdng,2008
272000,NWAmes,1977,1.0,1.0,Above Average,Two story,Single-family,1,2,4,4821,12227,2,424.0,HdBoard,1995
155000,NPkVill,1976,1.0,0.0,Above Average,Two story,Townhouse,1,2,3,2792,2308,2,0.0,Plywood,1976
239000,CollgCr,2007,1.0,1.0,Excellent,One story,Single-family,0,2,2,4302,11923,2,0.0,VinylSd,2007
214900,Timber,2002,1.0,1.0,Good,Two story,Single-family,1,2,4,3221,11316,2,44.0,VinylSd,2003
178900,Gilbert,2005,1.0,1.0,Above Average,Two story,Single-family,1,2,3,2660,10237,2,0.0,VinylSd,2007
160000,Crawfor,1940,1.0,0.0,Average,One and a half story,Single-family,1,1,2,2292,9600,1,0.0,MetalSd,1950
135000,NAmes,1955,0.0,0.0,Average,One story,Single-family,0,1,3,2456,7390,1,151.0,Wd Sdng,1955
37900,OldTown,1910,1.0,0.0,Fair,One and a half story,Single-family,0,1,2,1568,5925,0,0.0,VinylSd,1950
140000,NAmes,1958,0.0,0.0,Above Average,Split Level,Two-family,0,1,2,1947,10382,1,105.0,HdBoard,1958
135000,NAmes,1949,1.0,0.0,Below Average,One and a half story,Single-family,1,1,4,1912,10800,0,0.0,AsbShng,1950
173000,NridgHt,2003,1.0,1.0,Good,Two story,Townhouse,0,2,2,2864,2268,2,106.0,VinylSd,2004
99500,SawyerW,1979,1.0,0.0,Above Average,One story,Townhouse,0,2,2,2100,7892,1,0.0,Plywood,1979
182000,Somerst,2007,1.0,0.0,Good,One story,Single-family,0,2,3,3336,11639,2,0.0,CemntBd,2008
167500,BrkSide,1910,1.0,0.0,Good,Two story,Single-family,0,1,3,3279,11414,2,0.0,HdBoard,1993
165000,Somerst,2000,0.0,0.0,Good,Two story,Townhouse,1,2,3,2545,2651,2,0.0,MetalSd,2000
85500,BrkSide,1923,1.0,0.0,Below Average,One story,Single-family,0,1,2,1309,5900,0,0.0,Wd Sdng,1958
199900,Somerst,2006,1.0,0.0,Good,One story,Townhouse,1,1,1,3051,4274,2,0.0,VinylSd,2007
110000,Edwards,1954,1.0,0.0,Below Average,One story,Single-family,0,1,3,2188,9450,2,0.0,MetalSd,1954
139000,Sawyer,1963,1.0,0.0,Average,One story,Single-family,0,1,3,2722,8816,2,0.0,VinylSd,1963
178400,NAmes,1961,1.0,1.0,Good,Split Foyer,Single-family,0,1,3,2531,12122,2,210.0,CemntBd,2007
336000,NoRidge,1998,1.0,1.0,Very Good,Two story,Single-family,1,2,4,4513,12203,3,975.0,VinylSd,1999
159895,Blmngtn,2007,1.0,1.0,Good,One story,Single-family,0,2,2,2920,3182,2,16.0,VinylSd,2007
255900,CollgCr,2002,1.0,0.0,Very Good,Two story,Single-family,1,2,4,4197,11250,2,0.0,CemntBd,2002
126000,Mitchel,1977,1.0,0.0,Average,One and a half story,Duplex,0,2,4,2273,10125,2,0.0,Plywood,1977
125000,Edwards,1950,1.0,0.0,Average,One story,Two-family,0,1,3,2568,10880,1,0.0,MetalSd,1950
117000,OldTown,1910,1.0,1.0,Above Average,One and a half story,Single-family,0,1,2,2375,5310,1,0.0,VinylSd,2003
395192,NridgHt,2009,1.0,1.0,Excellent,One story,Single-family,1,2,3,4476,10159,3,450.0,VinylSd,2010
195000,NWAmes,1976,1.0,0.0,Above Average,Two story,Single-family,1,2,4,3429,12046,2,298.0,Plywood,1976
197000,Somerst,2006,1.0,1.0,Good,Two story,Single-family,1,2,3,2960,8125,2,0.0,VinylSd,2006
348000,NoRidge,1997,1.0,1.0,Very Good,Two story,Single-family,1,2,3,4658,9452,3,423.0,VinylSd,1998
168000,OldTown,1882,1.0,1.0,Very Good,Two story,Single-family,1,1,4,3082,17671,2,0.0,Wd Sdng,1986
187000,NAmes,1964,1.0,0.0,Above Average,Two story,Single-family,1,2,3,3113,9760,2,340.0,Wd Sdng,1993
173900,CollgCr,2005,1.0,1.0,Above Average,Two story,Single-family,1,2,3,2814,8846,2,0.0,VinylSd,2006
337500,NridgHt,2006,1.0,0.0,Very Excellent,One story,Single-family,0,2,3,4204,12456,3,230.0,CemntBd,2007
121600,BrkSide,1946,1.0,0.0,Below Average,One and a half story,Single-family,1,1,3,2282,4712,1,0.0,MetalSd,1950
136500,NAmes,1961,1.0,1.0,Average,One story,Single-family,0,1,3,2468,10659,1,0.0,Wd Sdng,1961
185000,NWAmes,1970,1.0,1.0,Above Average,One story,Single-family,0,2,2,3499,11717,2,571.0,HdBoard,1970
91000,IDOTRR,1922,1.0,0.0,Fair,One story,Single-family,0,1,3,2294,9786,1,0.0,Wd Sdng,1950
206000,CollgCr,2006,1.0,0.0,Good,One story,Single-family,0,2,2,3027,6762,2,24.0,VinylSd,2006
82000,Edwards,1952,1.0,0.0,Fair,One story,Single-family,0,1,2,1472,10206,2,0.0,BrkComm,1952
86000,OldTown,1920,1.0,1.0,Average,One story,Single-family,0,1,2,1598,5400,1,0.0,Wd Sdng,1950
232000,Somerst,2006,1.0,0.0,Very Good,One story,Single-family,0,2,3,3972,11957,3,53.0,VinylSd,2006
136905,NWAmes,1976,1.0,1.0,Average,One story,Duplex,0,2,4,3888,11500,2,164.0,VinylSd,1976
181000,Blmngtn,2005,1.0,0.0,Good,One story,Townhouse,0,2,1,3307,3182,2,16.0,VinylSd,2006
149900,CollgCr,1977,1.0,1.0,Average,Split Level,Single-family,0,2,3,2298,8385,1,220.0,HdBoard,1977
163500,NAmes,1970,1.0,0.0,Above Average,One story,Single-family,0,2,3,3798,12155,2,0.0,Plywood,1970
88000,MeadowV,1970,1.0,1.0,Below Average,Two story,Townhouse,1,1,3,1924,2217,1,0.0,CemntBd,1970
240000,Mitchel,2004,0.0,0.0,Good,One story,Single-family,0,2,3,3970,12118,2,108.0,VinylSd,2005
102000,SWISU,1926,1.0,1.0,Average,One and a half story,Single-family,0,2,4,2016,6000,0,0.0,Wd Sdng,1950
135000,Sawyer,1948,0.0,0.0,Average,One and a half story,Single-family,0,2,4,2303,21286,1,0.0,Wd Sdng,1950
100000,Edwards,1965,1.0,1.0,Average,One story,Duplex,0,2,4,1664,9825,0,0.0,AsphShn,1965
165000,Crawfor,1923,1.0,0.0,Above Average,Two story,Single-family,1,1,3,2284,10592,1,0.0,Wd Sdng,1996
85000,OldTown,1910,1.0,1.0,Average,One story,Single-family,0,1,2,2324,7200,1,0.0,MetalSd,2006
119200,NAmes,1948,1.0,0.0,Above Average,One story,Single-family,0,1,2,2404,11664,1,206.0,MetalSd,1950
227000,NWAmes,2001,1.0,1.0,Very Good,Two story,Single-family,1,2,3,3003,8400,2,0.0,VinylSd,2001
203000,CollgCr,1996,1.0,1.0,Good,One story,Single-family,0,2,3,3486,11883,2,196.0,VinylSd,1996
187500,StoneBr,1984,1.0,1.0,Very Good,One story,Townhouse,0,1,1,3145,5814,2,0.0,HdBoard,1984
160000,Gilbert,1991,1.0,1.0,Good,Split Level,Single-family,1,2,3,2258,10784,2,76.0,HdBoard,1992
213490,Blmngtn,2005,1.0,0.0,Good,One story,Townhouse,0,2,2,3308,3013,2,145.0,VinylSd,2005
176000,Edwards,2005,1.0,0.0,Below Average,One story,Single-family,1,1,2,2715,7024,2,0.0,VinylSd,2005
194000,CollgCr,2006,1.0,0.0,Good,One story,Single-family,0,2,2,3051,7406,2,84.0,VinylSd,2006
87000,OldTown,1930,1.0,1.0,Average,One and a half story,Single-family,0,1,2,2320,9439,1,0.0,Wd Sdng,1950
191000,Blmngtn,2005,1.0,1.0,Good,One story,Townhouse,0,2,2,3287,3182,2,14.0,VinylSd,2006
287000,Timber,1976,1.0,0.0,Very Good,One story,Single-family,0,2,2,5128,15498,2,0.0,Stone,1976
112500,CollgCr,1972,1.0,1.0,Average,One story,Single-family,0,1,3,2225,7700,2,0.0,VinylSd,1972
167500,NAmes,1960,1.0,1.0,Average,One story,Single-family,0,1,3,2993,9300,2,324.0,MetalSd,1960
293077,Timber,2007,1.0,1.0,Very Good,One story,Single-family,0,2,3,4084,9520,3,338.0,VinylSd,2008
105000,NAmes,1941,1.0,0.0,Average,One and a half story,Single-family,0,1,3,2384,9492,1,0.0,WdShing,1950
118000,BrDale,1972,0.0,0.0,Above Average,Two story,Townhouse,1,1,3,2154,1680,1,281.0,HdBoard,1972
160000,SWISU,1916,1.0,1.0,Average,Two story,Two-family,0,2,5,2614,7082,0,0.0,VinylSd,1995
197000,SWISU,1920,1.0,1.0,Good,Two and a half story,Single-family,1,2,5,4181,15863,2,0.0,Wd Sdng,1970
310000,NoRidge,1993,1.0,0.0,Very Good,Two story,Single-family,1,2,5,4654,14541,3,0.0,MetalSd,1993
230000,CollgCr,2002,1.0,1.0,Good,One story,Single-family,0,2,3,4208,8125,3,295.0,VinylSd,2002
119750,Crawfor,1938,1.0,0.0,Average,One story,Single-family,0,1,2,2114,6305,1,0.0,MetalSd,1950
84000,Edwards,1957,1.0,1.0,Below Average,One story,Single-family,0,1,3,1135,11500,1,0.0,Wd Sdng,1957
315500,Timber,2007,1.0,1.0,Excellent,One story,Single-family,0,2,2,4152,12898,3,70.0,VinylSd,2008
287000,CollgCr,2001,0.0,1.0,Very Good,Two story,Single-family,1,2,3,4223,9240,2,396.0,VinylSd,2002
97000,MeadowV,1970,1.0,0.0,Below Average,Two story,Townhouse,1,1,3,1890,1533,0,0.0,CemntBd,2008
80000,MeadowV,1970,1.0,1.0,Below Average,Split Foyer,Townhouse,0,1,1,1546,1477,1,0.0,CemntBd,1970
155000,Sawyer,1957,1.0,0.0,Average,One story,Single-family,0,2,3,3421,13125,2,67.0,Wd Sdng,2000
173000,NWAmes,1966,1.0,1.0,Above Average,Two story,Single-family,1,1,4,2916,9130,2,252.0,HdBoard,2000
196000,NridgHt,2005,1.0,1.0,Above Average,One story,Townhouse,0,2,1,3236,5381,2,135.0,VinylSd,2005
262280,SawyerW,1990,1.0,1.0,Good,Two story,Single-family,1,2,4,4318,11839,2,99.0,HdBoard,1990
278000,NWAmes,1981,1.0,1.0,Very Good,One story,Single-family,1,2,4,5590,9600,2,0.0,BrkFace,1981
139600,Edwards,1955,1.0,1.0,Fair,One story,Single-family,0,2,4,2185,13680,2,0.0,BrkFace,1955
556581,StoneBr,2005,1.0,0.0,Excellent,Two story,Single-family,1,3,4,5576,16056,3,208.0,CemntBd,2006
145000,CollgCr,1994,1.0,1.0,Average,One story,Single-family,0,1,3,2652,9245,2,0.0,VinylSd,1995
115000,Mitchel,1960,1.0,0.0,Average,One story,Single-family,0,1,3,2107,21750,2,75.0,HdBoard,2006
84900,Edwards,1946,1.0,0.0,Below Average,One story,Single-family,0,1,2,1238,11100,1,0.0,MetalSd,2006
176485,Gilbert,2007,1.0,1.0,Good,One story,Single-family,0,2,3,3040,8993,2,0.0,VinylSd,2007
200141,CollgCr,2007,1.0,1.0,Good,One story,Single-family,0,2,3,3072,11175,2,0.0,VinylSd,2007
165000,NAmes,1964,1.0,1.0,Above Average,Two story,Single-family,1,1,4,3333,9500,2,272.0,VinylSd,1978
144500,Edwards,1957,1.0,1.0,Average,One story,Single-family,0,1,4,3106,8562,1,145.0,HdBoard,2002
255000,CollgCr,2002,1.0,1.0,Very Good,Two story,Single-family,1,2,3,3640,11367,2,210.0,VinylSd,2002
180000,NWAmes,1976,1.0,1.0,Above Average,One story,Single-family,0,2,3,3194,11361,2,160.0,Plywood,1976
185850,NridgHt,2005,1.0,1.0,Good,One story,Townhouse,0,2,2,3212,7052,2,240.0,VinylSd,2005
248000,NoRidge,1994,1.0,1.0,Good,Two story,Single-family,1,2,3,3290,29959,2,0.0,HdBoard,1994
335000,NridgHt,2008,1.0,1.0,Excellent,Two story,Single-family,1,2,3,4124,11308,3,154.0,VinylSd,2008
220000,Crawfor,1932,1.0,0.0,Above Average,One and a half story,Single-family,1,1,3,3277,11275,2,480.0,MetalSd,1950
213500,StoneBr,2001,1.0,0.0,Very Good,One story,Townhouse,0,2,2,3258,4920,2,0.0,CemntBd,2001
81000,IDOTRR,1935,1.0,0.0,Fair,One story,Single-family,0,1,2,3036,18000,3,0.0,MetalSd,1950
90000,OldTown,1900,1.0,1.0,Average,Two story,Two-family,0,2,5,3559,13600,2,0.0,Wd Sdng,1950
110500,OldTown,1925,1.0,1.0,Above Average,One story,Single-family,0,1,2,2646,6000,2,0.0,MetalSd,1980
154000,NAmes,1966,1.0,0.0,Average,One story,Single-family,1,1,3,2788,11000,2,200.0,Plywood,1966
328000,ClearCr,1996,1.0,1.0,Good,Two story,Single-family,1,2,3,4099,14000,2,0.0,Wd Sdng,1997
178000,Gilbert,1993,1.0,0.0,Above Average,Two story,Single-family,1,2,3,2750,7837,2,0.0,VinylSd,1994
167900,NAmes,1964,1.0,1.0,Above Average,Two story,Single-family,1,1,4,2833,9760,2,360.0,HdBoard,1964
151400,MeadowV,1973,1.0,0.0,Above Average,Two story,Townhouse,1,2,5,4039,3964,2,0.0,CemntBd,1973
135000,NAmes,1949,1.0,0.0,Average,One and a half story,Single-family,0,1,2,2314,9600,2,0.0,MetalSd,2003
135000,NAmes,1956,1.0,0.0,Average,One story,Single-family,0,1,3,2382,10152,1,120.0,MetalSd,1956
154000,NWAmes,1968,1.0,1.0,Above Average,Two story,Single-family,1,1,4,2724,11700,2,0.0,MetalSd,1968
91500,Edwards,1948,1.0,0.0,Average,One and a half story,Single-family,0,1,4,2546,7585,1,0.0,MetalSd,1950
159500,Edwards,1977,1.0,0.0,Above Average,Two story,Single-family,1,1,3,2556,7950,2,140.0,HdBoard,1977
194000,CollgCr,2006,1.0,1.0,Good,One story,Single-family,0,2,2,3306,8556,3,0.0,VinylSd,2006
219500,Crawfor,1940,1.0,1.0,Good,Two story,Single-family,1,1,3,2780,13125,1,0.0,Wd Sdng,1984
170000,OldTown,1936,1.0,0.0,Average,One and a half story,Single-family,0,2,3,2828,10800,2,0.0,Wd Sdng,1989
138800,NAmes,1969,1.0,1.0,Average,One story,Single-family,0,1,3,2491,15870,1,0.0,VinylSd,1969
155900,CollgCr,2004,1.0,0.0,Above Average,One story,Townhouse,0,1,1,2116,4435,2,169.0,VinylSd,2004
126000,CollgCr,1994,1.0,0.0,Average,One story,Single-family,0,1,3,2279,8775,1,0.0,VinylSd,1994
145000,NWAmes,1971,1.0,0.0,Above Average,One story,Single-family,0,2,3,3044,11040,2,144.0,VinylSd,2004
133000,Sawyer,1963,1.0,1.0,Average,One story,Single-family,1,1,3,2388,7500,1,0.0,HdBoard,1963
192000,CollgCr,2002,1.0,1.0,Good,One story,Single-family,0,2,3,3445,8749,2,100.0,VinylSd,2002
160000,NAmes,1964,1.0,1.0,Above Average,One story,Single-family,0,1,3,2963,8800,1,425.0,HdBoard,1964
187500,Gilbert,1995,1.0,0.0,Above Average,Two story,Single-family,1,2,3,2598,13031,2,0.0,HdBoard,1996
147000,SawyerW,1992,1.0,0.0,Above Average,Split Foyer,Single-family,0,1,2,2496,9069,2,0.0,HdBoard,1992
83500,MeadowV,1973,1.0,1.0,Below Average,Two story,Townhouse,1,1,3,1924,1974,1,0.0,CemntBd,1973
252000,Somerst,2005,1.0,0.0,Very Good,Two story,Single-family,1,2,3,4078,10574,3,0.0,VinylSd,2006
137500,Edwards,2004,1.0,1.0,Good,Two story,Townhouse,0,2,3,3059,2522,2,50.0,VinylSd,2004
197000,Somerst,2005,1.0,0.0,Very Good,One story,Townhouse,1,1,1,3044,3316,2,0.0,MetalSd,2005
92900,NAmes,1950,1.0,0.0,Fair,One story,Duplex,0,2,2,1440,8544,2,0.0,BrkFace,1950
160000,Somerst,1999,1.0,1.0,Good,Two story,Townhouse,1,2,2,2314,2160,2,212.0,MetalSd,2000
136500,SWISU,1925,1.0,0.0,Above Average,One and a half story,Single-family,0,2,4,3451,8400,2,0.0,MetalSd,1950
146000,NAmes,1965,1.0,0.0,Average,One story,Single-family,1,1,1,2948,9230,2,166.0,MetalSd,1998
129000,NAmes,1956,1.0,1.0,Average,One story,Single-family,0,1,2,2180,5868,1,0.0,MetalSd,2000
176432,CollgCr,2006,0.0,0.0,Above Average,One story,Single-family,0,2,3,3068,9317,2,0.0,VinylSd,2006
127000,IDOTRR,1914,1.0,0.0,Above Average,Two story,Single-family,1,1,3,2039,6882,0,0.0,Wd Sdng,2006
170000,StoneBr,1986,1.0,0.0,Very Good,One story,Townhouse,1,1,2,2623,3696,2,0.0,HdBoard,1986
128000,BrkSide,1936,1.0,1.0,Below Average,One and a half story,Single-family,0,1,3,2236,6000,1,0.0,MetalSd,1950
157000,NWAmes,1978,1.0,0.0,Good,One story,Single-family,0,2,3,3350,11880,2,206.0,Plywood,1978
60000,SWISU,1920,1.0,0.0,Poor,One story,Single-family,0,1,1,974,8400,1,0.0,Wd Sdng,1950
119500,NAmes,1971,1.0,0.0,Average,One story,Single-family,0,1,3,2180,9758,1,0.0,HdBoard,1971
135000,NAmes,1960,1.0,1.0,Average,One story,Single-family,0,1,2,2398,7000,1,45.0,Wd Sdng,2002
159500,NAmes,1959,1.0,0.0,Above Average,One story,Single-family,0,1,3,2388,8910,2,0.0,BrkFace,1959
106000,BrDale,1970,1.0,1.0,Average,Two story,Townhouse,1,2,3,2372,2016,2,304.0,HdBoard,1970
325000,NoRidge,1994,1.0,1.0,Very Good,Two story,Single-family,1,2,3,4797,12256,2,362.0,HdBoard,1995
179900,SawyerW,1990,1.0,1.0,Good,One story,Single-family,0,2,3,3071,10357,2,0.0,HdBoard,1991
274725,Gilbert,2006,1.0,1.0,Good,Two story,Single-family,1,2,3,3311,23257,2,0.0,VinylSd,2006
181000,Gilbert,2000,1.0,1.0,Above Average,Two story,Single-family,1,2,3,3077,8063,2,0.0,VinylSd,2000
280000,NridgHt,2004,1.0,1.0,Very Good,One story,Single-family,0,2,3,4534,11362,3,42.0,MetalSd,2005
188000,Gilbert,1995,1.0,1.0,Above Average,Two story,Single-family,1,2,3,2862,8000,2,0.0,HdBoard,1996
205000,NWAmes,1976,1.0,0.0,Good,Two story,Single-family,1,2,4,3250,10480,2,660.0,Plywood,1976
129900,NAmes,1957,1.0,0.0,Average,One story,Single-family,0,1,2,1940,7100,1,0.0,WdShing,1957
134500,NAmes,1953,1.0,0.0,Average,One story,Single-family,0,1,2,2256,8923,1,0.0,Wd Sdng,2006
117000,OldTown,1954,1.0,1.0,Average,One story,Single-family,0,1,2,1992,5400,1,0.0,MetalSd,2000
318000,NridgHt,2007,1.0,1.0,Very Good,One story,Single-family,0,2,3,4396,12085,3,328.0,VinylSd,2007
184100,Gilbert,2002,1.0,0.0,Very Good,Split Level,Single-family,1,2,3,2354,7750,2,0.0,VinylSd,2002
130000,Sawyer,1967,1.0,0.0,Average,One story,Single-family,0,1,3,2238,9764,2,0.0,VinylSd,2003
140000,Sawyer,1958,1.0,0.0,Average,Split Level,Single-family,0,1,3,2434,13825,1,0.0,MetalSd,1987
133700,NAmes,1959,1.0,1.0,Average,One story,Single-family,0,1,3,2366,7560,1,0.0,BrkFace,1959
118400,IDOTRR,1920,1.0,0.0,Above Average,One story,Single-family,0,1,2,2332,8263,1,0.0,BrkFace,1950
212900,CollgCr,2005,1.0,0.0,Good,One story,Single-family,0,2,3,3886,10084,3,196.0,VinylSd,2006
112000,Edwards,1956,0.0,0.0,Below Average,One story,Single-family,0,1,3,1920,8926,1,0.0,AsbShng,1956
118000,Edwards,1947,1.0,1.0,Average,One story,Single-family,0,1,2,1396,9405,0,0.0,VinylSd,2008
163900,Gilbert,1992,1.0,1.0,Good,Split Level,Single-family,1,2,3,2258,9125,2,170.0,HdBoard,1992
115000,NAmes,1955,1.0,1.0,Below Average,One story,Single-family,0,1,2,2682,10434,2,0.0,Plywood,1955
174000,Blmngtn,2007,1.0,1.0,Good,One story,Townhouse,0,2,2,3588,3684,3,130.0,VinylSd,2007
259000,Gilbert,2004,1.0,1.0,Good,One story,Single-family,0,2,3,3690,14572,3,0.0,VinylSd,2004
215000,Gilbert,2004,1.0,0.0,Good,Two story,Single-family,1,2,4,3240,11796,2,0.0,VinylSd,2005
140000,OldTown,1980,1.0,1.0,Average,Split Foyer,Duplex,0,1,2,2544,7200,2,180.0,MetalSd,1980
135000,SWISU,1928,0.0,0.0,Below Average,One and a half story,Single-family,0,2,4,3679,7804,2,0.0,WdShing,1950
93500,Mitchel,1991,1.0,0.0,Average,One story,Single-family,0,1,3,1948,10712,0,0.0,HdBoard,1992
117500,OldTown,1880,1.0,1.0,Above Average,Two story,Single-family,0,2,5,3423,9900,1,0.0,Wd Sdng,1950
239500,SawyerW,1995,1.0,1.0,Very Good,Two story,Single-family,1,2,3,3614,9828,2,0.0,VinylSd,1995
169000,Gilbert,1997,1.0,1.0,Above Average,Two story,Single-family,1,2,3,2976,8773,2,0.0,VinylSd,1997
102000,BrkSide,1926,1.0,0.0,Above Average,One story,Single-family,0,1,2,2126,6180,1,0.0,Wd Sdng,1950
119000,NAmes,1950,0.0,0.0,Above Average,One and a half story,Single-family,0,1,3,2572,9600,1,0.0,VinylSd,1950
94000,Sawyer,1875,1.0,1.0,Average,One and a half story,Single-family,0,1,2,1800,6342,0,0.0,VinylSd,1996
196000,Mitchel,1977,1.0,1.0,Above Average,One story,Single-family,0,2,2,3848,9819,2,0.0,Plywood,1977
144000,BrkSide,1920,1.0,0.0,Average,One story,Single-family,0,1,3,2577,8731,2,0.0,Stucco,1950
139000,NAmes,1951,1.0,1.0,Average,One story,Single-family,0,1,2,2744,7350,2,0.0,HdBoard,1951
197500,NWAmes,1976,1.0,1.0,Average,Two story,Single-family,1,2,4,3132,10304,2,44.0,Plywood,1976
424870,CollgCr,2006,0.0,0.0,Very Good,Two story,Single-family,0,3,4,5346,9965,3,340.0,VinylSd,2007
80000,Sawyer,1959,1.0,0.0,Average,One story,Single-family,0,1,3,2012,9000,0,0.0,Wd Sdng,1959
80000,Edwards,1941,1.0,1.0,Below Average,One and a half story,Two-family,0,1,2,1876,12180,1,0.0,MetalSd,1950
149000,BrkSide,1928,1.0,1.0,Average,One and a half story,Single-family,0,1,3,2843,6240,1,0.0,MetalSd,1950
180000,SawyerW,1985,1.0,1.0,Above Average,One story,Single-family,0,2,3,2999,11200,2,85.0,Wd Sdng,1985
174500,Crawfor,1941,1.0,1.0,Good,Two story,Single-family,1,1,3,2502,12000,1,0.0,MetalSd,1950
116900,OldTown,1926,1.0,0.0,Good,One and a half story,Single-family,0,1,2,1971,5700,1,0.0,Wd Sdng,1950
143000,OldTown,1920,1.0,1.0,Good,Two story,Single-family,0,1,3,2456,9000,2,0.0,VinylSd,1988
124000,NAmes,1950,1.0,1.0,Above Average,One story,Single-family,0,1,2,2170,8280,1,0.0,BrkFace,1950
149900,Edwards,1959,1.0,1.0,Average,One story,Single-family,1,1,3,3460,17755,2,132.0,HdBoard,1959
230000,Crawfor,1956,1.0,0.0,Above Average,One story,Single-family,0,1,2,3354,14115,2,0.0,Stone,2004
120500,IDOTRR,1930,1.0,1.0,Above Average,One story,Single-family,0,1,2,2064,5890,1,0.0,Wd Sdng,2007
201800,NAmes,1965,1.0,1.0,Good,Two story,Single-family,2,1,4,3176,13700,2,288.0,VinylSd,1988
218000,Veenker,1976,1.0,1.0,Average,One story,Single-family,0,2,3,3402,10768,2,0.0,Plywood,2004
179900,NAmes,1965,1.0,1.0,Average,Split Level,Single-family,0,2,3,2986,9350,2,0.0,BrkFace,1999
230000,NridgHt,2007,1.0,0.0,Good,One story,Townhouse,0,2,2,3254,5001,2,166.0,VinylSd,2008
235128,Somerst,2007,1.0,1.0,Very Good,One story,Single-family,0,2,3,3990,11932,3,186.0,VinylSd,2008
185000,NWAmes,1974,1.0,1.0,Above Average,Two story,Single-family,1,2,4,3317,9120,2,270.0,HdBoard,1974
